"selection","draw","method","term","coef","se","p","stars","observations","events","unique_event_dates","first_event_date","last_event_date"
"random_maximum_set",19,"event_x_firm_HC1","rel_competitor",0.0190528977595023,0.0124579880241998,0.137392347850676,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",20,"event_CR2","rel_upstream_hardware",0.0457665587286438,0.0229296441251479,0.0561464170035561,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",20,"firm_CR2","rel_upstream_hardware",0.0457665587286438,0.0142414936479331,0.0258489314759762,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",20,"event_x_firm_HC1","rel_upstream_hardware",0.0457665587286436,0.0192299361115552,0.0243629038177313,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",20,"event_CR2","rel_downstream_deployer",0.0100273185083638,0.0225097652389281,0.659535348767685,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",20,"firm_CR2","rel_downstream_deployer",0.0100273185083638,0.0132670333114602,0.488794302527189,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",20,"event_x_firm_HC1","rel_downstream_deployer",0.0100273185083635,0.0180908704115508,0.583790931653897,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",20,"event_CR2","rel_competitor",0.0325904680025688,0.0178457699933586,0.0794378469863603,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",20,"firm_CR2","rel_competitor",0.0325904680025686,0.0165352795732196,0.108029377226748,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",20,"event_x_firm_HC1","rel_competitor",0.0325904680025676,0.0170213609406895,0.0658016035631927,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",21,"event_CR2","rel_upstream_hardware",0.0399175532799601,0.0227924784533557,0.0912755647198458,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",21,"firm_CR2","rel_upstream_hardware",0.0399175532799601,0.0161823515546598,0.0591255280824205,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",21,"event_x_firm_HC1","rel_upstream_hardware",0.0399175532799596,0.02070273270375,0.0640362638800007,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",21,"event_CR2","rel_downstream_deployer",0.0111519660572356,0.0210682120727171,0.600909618479755,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",21,"firm_CR2","rel_downstream_deployer",0.0111519660572355,0.0144997442774105,0.481353177302826,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",21,"event_x_firm_HC1","rel_downstream_deployer",0.0111519660572352,0.0168486837891947,0.513453038440312,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",21,"event_CR2","rel_competitor",0.0422974279769208,0.0191748393877214,0.0365773908172339,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",21,"firm_CR2","rel_competitor",0.0422974279769204,0.017642421763987,0.0627113770327437,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",21,"event_x_firm_HC1","rel_competitor",0.04229742797692,0.0188085215333119,0.0325756598321531,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",22,"event_CR2","rel_upstream_hardware",0.0425005291079952,0.0209714987911568,0.0527279192438292,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",22,"firm_CR2","rel_upstream_hardware",0.0425005291079952,0.0163110046234655,0.0506620299972287,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",22,"event_x_firm_HC1","rel_upstream_hardware",0.0425005291079944,0.0194299543075172,0.0372270760383981,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",22,"event_CR2","rel_downstream_deployer",0.00761056880409274,0.0207263145072655,0.716341639326579,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",22,"firm_CR2","rel_downstream_deployer",0.00761056880409274,0.0190616304987048,0.708560784415796,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",22,"event_x_firm_HC1","rel_downstream_deployer",0.00761056880409242,0.0212779477260823,0.723269429804827,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",22,"event_CR2","rel_competitor",0.0311616370161125,0.0153637402308582,0.0530854555646323,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",22,"firm_CR2","rel_competitor",0.0311616370161125,0.0130728635503167,0.0636657569174965,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",22,"event_x_firm_HC1","rel_competitor",0.0311616370161114,0.0119321202500697,0.0143230717644502,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",23,"event_CR2","rel_upstream_hardware",0.0508711536895795,0.0231808676174005,0.0370087889084667,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",23,"firm_CR2","rel_upstream_hardware",0.0508711536895796,0.0146710227474141,0.0196560091913511,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",23,"event_x_firm_HC1","rel_upstream_hardware",0.0508711536895792,0.0204579598822154,0.0191289125427275,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",23,"event_CR2","rel_downstream_deployer",0.0117015077828818,0.0226384138575394,0.609449060907044,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",23,"firm_CR2","rel_downstream_deployer",0.0117015077828819,0.0130543272270479,0.417091448088019,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",23,"event_x_firm_HC1","rel_downstream_deployer",0.0117015077828817,0.0180102967749136,0.521173174933991,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",23,"event_CR2","rel_competitor",0.0486377406385098,0.0210526474757308,0.029203272474181,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",23,"firm_CR2","rel_competitor",0.04863774063851,0.0193431014083361,0.0531226190006697,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",23,"event_x_firm_HC1","rel_competitor",0.0486377406385091,0.0211901876399332,0.0294160147608486,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",24,"event_CR2","rel_upstream_hardware",0.0466203214712369,0.0205376583058031,0.031440264299146,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",24,"firm_CR2","rel_upstream_hardware",0.0466203214712369,0.0186646582987941,0.0572677944723568,"*",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",24,"event_x_firm_HC1","rel_upstream_hardware",0.0466203214712366,0.0206162284611004,0.0316967640374998,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",24,"event_CR2","rel_downstream_deployer",0.0185622701213869,0.0198023472814583,0.35688207499331,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",24,"firm_CR2","rel_downstream_deployer",0.0185622701213868,0.0158519842810589,0.302204000789787,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",24,"event_x_firm_HC1","rel_downstream_deployer",0.0185622701213867,0.0181386387416732,0.314900603972032,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",24,"event_CR2","rel_competitor",0.0434018699210167,0.0179439276169986,0.0230553843634412,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",24,"firm_CR2","rel_competitor",0.0434018699210162,0.0155485289170881,0.0376934155208283,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",24,"event_x_firm_HC1","rel_competitor",0.0434018699210154,0.0158908832533117,0.0107954892576095,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",25,"event_CR2","rel_upstream_hardware",0.0380068492800564,0.0212470529820313,0.0849074303534587,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",25,"firm_CR2","rel_upstream_hardware",0.0380068492800564,0.0133620996313579,0.0387545519289069,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",25,"event_x_firm_HC1","rel_upstream_hardware",0.038006849280056,0.0198388985216349,0.0656564865018647,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",25,"event_CR2","rel_downstream_deployer",0.00586261318635534,0.0200637280065793,0.772368573213567,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",25,"firm_CR2","rel_downstream_deployer",0.00586261318635539,0.01133883035416,0.630451182215374,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",25,"event_x_firm_HC1","rel_downstream_deployer",0.005862613186355,0.0168809657959108,0.730969408731176,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",25,"event_CR2","rel_competitor",0.0396663698085028,0.0177768818242971,0.0346715356693855,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",25,"firm_CR2","rel_competitor",0.0396663698085027,0.0103857143503011,0.0123589654177645,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",25,"event_x_firm_HC1","rel_competitor",0.0396663698085019,0.0146572563936111,0.0114569039767868,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",26,"event_CR2","rel_upstream_hardware",0.0475366667844252,0.0206233686637111,0.0291083021892254,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",26,"firm_CR2","rel_upstream_hardware",0.0475366667844252,0.0184310207874995,0.0519548957669849,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",26,"event_x_firm_HC1","rel_upstream_hardware",0.0475366667844245,0.0200606668094782,0.0249332440583426,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",26,"event_CR2","rel_downstream_deployer",0.0144417482196328,0.0201801239236685,0.480357672532185,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",26,"firm_CR2","rel_downstream_deployer",0.0144417482196328,0.0162399360770103,0.420251266621888,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",26,"event_x_firm_HC1","rel_downstream_deployer",0.0144417482196325,0.0184784241470546,0.441039943139588,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",26,"event_CR2","rel_competitor",0.0397033731440661,0.0166099821334785,0.0245486688168364,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",26,"firm_CR2","rel_competitor",0.0397033731440661,0.0129661541097284,0.0287664589064756,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",26,"event_x_firm_HC1","rel_competitor",0.0397033731440648,0.0144498522544098,0.0103803446372483,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",27,"event_CR2","rel_upstream_hardware",0.0422747358515991,0.0231879465729642,0.0794164424388121,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",27,"firm_CR2","rel_upstream_hardware",0.0422747358515991,0.01597509762315,0.0478171110473287,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",27,"event_x_firm_HC1","rel_upstream_hardware",0.0422747358515989,0.0193661092495123,0.0375857304364993,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",27,"event_CR2","rel_downstream_deployer",0.0117516451988468,0.0224092448349566,0.604276051255186,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",27,"firm_CR2","rel_downstream_deployer",0.0117516451988468,0.0147136263659235,0.465655205016205,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",27,"event_x_firm_HC1","rel_downstream_deployer",0.0117516451988466,0.0175526409478762,0.508654746920009,"",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",27,"event_CR2","rel_competitor",0.03599776939121,0.0175433346683506,0.0504498696832557,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",27,"firm_CR2","rel_competitor",0.0359977693912101,0.0152268880208625,0.0674381846107214,"*",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",27,"event_x_firm_HC1","rel_competitor",0.0359977693912095,0.0164005994071508,0.0366265748083931,"**",1240,29,29,"2022-04-06","2026-02-26"
"random_maximum_set",28,"event_CR2","rel_upstream_hardware",0.0366528187001473,0.0238240182658745,0.135595475019721,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",28,"firm_CR2","rel_upstream_hardware",0.0366528187001473,0.0113737307763178,0.0249691380572334,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",28,"event_x_firm_HC1","rel_upstream_hardware",0.0366528187001468,0.0209118130118015,0.0905927617115415,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",28,"event_CR2","rel_downstream_deployer",0.00436598112456793,0.0225787237702472,0.848119770872544,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",28,"firm_CR2","rel_downstream_deployer",0.00436598112456792,0.0142357422815188,0.773185498248036,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",28,"event_x_firm_HC1","rel_downstream_deployer",0.00436598112456763,0.0199630873883483,0.828467948060259,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",28,"event_CR2","rel_competitor",0.0285990234864267,0.0180808538863497,0.125916284208036,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",28,"firm_CR2","rel_competitor",0.0285990234864268,0.0174925223258543,0.164883698941884,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",28,"event_x_firm_HC1","rel_competitor",0.0285990234864261,0.0182434895112501,0.12820097862507,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",29,"event_CR2","rel_upstream_hardware",0.0460310444908376,0.0230772341452554,0.0562874932892546,"*",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",29,"firm_CR2","rel_upstream_hardware",0.0460310444908376,0.0115315382807752,0.0116649161850592,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",29,"event_x_firm_HC1","rel_upstream_hardware",0.046031044490837,0.0198774787311642,0.0281156228996447,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",29,"event_CR2","rel_downstream_deployer",0.00547503117250544,0.0221727417209316,0.806833089624885,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",29,"firm_CR2","rel_downstream_deployer",0.00547503117250541,0.0102638531482716,0.619727601950193,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",29,"event_x_firm_HC1","rel_downstream_deployer",0.00547503117250523,0.0166341942336489,0.744496880084145,"",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",29,"event_CR2","rel_competitor",0.0399281399343881,0.0183746524921465,0.0391878182481864,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",29,"firm_CR2","rel_competitor",0.0399281399343882,0.0132664507388103,0.0317133080347982,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",29,"event_x_firm_HC1","rel_competitor",0.0399281399343871,0.0164304189335227,0.021756049362225,"**",1240,29,29,"2022-04-06","2026-03-16"
"random_maximum_set",30,"event_CR2","rel_upstream_hardware",0.0353920209386961,0.0241981565067144,0.155168718700693,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",30,"firm_CR2","rel_upstream_hardware",0.0353920209386961,0.0122409009259538,0.0364002488819619,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",30,"event_x_firm_HC1","rel_upstream_hardware",0.0353920209386955,0.0200347216526237,0.0882076490569007,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",30,"event_CR2","rel_downstream_deployer",0.00316120217452495,0.0221794839359047,0.887722166091472,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",30,"firm_CR2","rel_downstream_deployer",0.00316120217452497,0.0140712106450556,0.832430076897671,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",30,"event_x_firm_HC1","rel_downstream_deployer",0.00316120217452448,0.0178576912435606,0.860765505911525,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",30,"event_CR2","rel_competitor",0.0261452893517195,0.0177890784297009,0.153769013787697,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",30,"firm_CR2","rel_competitor",0.0261452893517194,0.0179901298586387,0.207981949623374,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",30,"event_x_firm_HC1","rel_competitor",0.0261452893517179,0.0171180398293673,0.137891938730142,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",31,"event_CR2","rel_upstream_hardware",0.054505097504741,0.0208030499081099,0.0142831856275932,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",31,"firm_CR2","rel_upstream_hardware",0.054505097504741,0.0203294499655992,0.0465624052010039,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",31,"event_x_firm_HC1","rel_upstream_hardware",0.0545050975047409,0.0208746614597038,0.0143402044371303,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",31,"event_CR2","rel_downstream_deployer",0.0205034779050263,0.0206217774761021,0.328932329623829,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",31,"firm_CR2","rel_downstream_deployer",0.0205034779050262,0.0172573282770037,0.29603072224736,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",31,"event_x_firm_HC1","rel_downstream_deployer",0.0205034779050261,0.0184444360770638,0.275749423949471,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",31,"event_CR2","rel_competitor",0.0363120132871402,0.0169760392806273,0.0422500270497585,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",31,"firm_CR2","rel_competitor",0.0363120132871401,0.0180627123981538,0.101269447877469,"",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",31,"event_x_firm_HC1","rel_competitor",0.0363120132871394,0.0165688318947521,0.0368901208184075,"**",1240,29,29,"2022-04-06","2026-03-05"
"random_maximum_set",32,"event_CR2","rel_upstream_hardware",0.0375485531032399,0.0226134381351095,0.108438305435933,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",32,"firm_CR2","rel_upstream_hardware",0.03754855310324,0.011758272010323,0.0259628177830066,"**",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",32,"event_x_firm_HC1","rel_upstream_hardware",0.0375485531032395,0.0203398107735097,0.0754806900497448,"*",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",32,"event_CR2","rel_downstream_deployer",0.00785102930691002,0.0197410736028723,0.693979916411686,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",32,"firm_CR2","rel_downstream_deployer",0.00785102930691003,0.0123197453059555,0.556371583272918,"",1240,29,29,"2022-04-06","2026-03-26"
"random_maximum_set",32,"event_x_firm_HC1","rel_downstream_deployer",0.00785102930690963,0.0169757901344708,0.647308345216973,"",1240,29,29,"2022-04-06","2026-03-26"
