"relation","year","sample","outcome","coef","se","p","n","n_events","year_events","treated","treated_tickers","q_relation"
"rel_downstream_deployer","2024","llm_events","car_mm_spy_0_10",0.00222136641871817,0.00296959897400195,0.45647927926076,8562,87,32,768,24,0.536480802430171
"rel_downstream_deployer","2025","llm_events","car_mm_spy_0_10",-0.00618998592833758,0.00352026126306021,0.0822390160929712,8562,87,44,1056,24,0.133932111922839
"rel_downstream_deployer","2026","llm_events","car_mm_spy_0_10",-0.0214499987317503,0.00623205401331277,0.000894109881005582,8562,87,6,144,24,0.00351477677360815
"rel_downstream_integrator","2023","llm_events","car_mm_spy_0_10",-0.000867601136629168,0.0138087717471465,0.950047906891155,8562,87,5,80,16,0.950047906891155
"rel_downstream_integrator","2024","llm_events","car_mm_spy_0_10",0.00230226919642459,0.00648292977165341,0.723363255046661,8562,87,32,510,16,0.800615641507955
"rel_downstream_integrator","2025","llm_events","car_mm_spy_0_10",-0.00829955496802675,0.00508827010062232,0.106522983628283,8562,87,44,703,16,0.282409770549401
"rel_downstream_integrator","2026","llm_events","car_mm_spy_0_10",-0.0449494766712034,0.0211031132624828,0.036029065542113,8562,87,6,96,16,0.124464044600027
"rel_competitor","2023","llm_events","car_mm_spy_0_10",0.0164500131987057,0.0160276468699418,0.307603724484452,8562,87,5,28,7,0.343792397953211
"rel_competitor","2024","llm_events","car_mm_spy_0_10",0.0114502336012175,0.00637824805853227,0.076134629835323,8562,87,32,185,7,0.180227221702196
"rel_competitor","2025","llm_events","car_mm_spy_0_10",0.00911888519305937,0.00515809639993786,0.0806279676036141,8562,87,44,264,7,0.180227221702196
"rel_competitor","2026","llm_events","car_mm_spy_0_10",-0.0446126939463239,0.0104457252965737,4.99991469971246e-05,8562,87,6,38,7,0.00189996758589073
"platform_bigtech","2023","llm_events","car_mm_spy_0_10",0.0216648796701488,0.0167408636789826,0.199084479099043,8562,87,5,34,8,0.369861981926961
"platform_bigtech","2024","llm_events","car_mm_spy_0_10",0.0106714034510332,0.00600455795017631,0.0790680424437889,8562,87,32,210,8,0.292883624322902
"platform_bigtech","2025","llm_events","car_mm_spy_0_10",-0.00107653416681926,0.00588072179419654,0.855180593504861,8562,87,44,331,10,0.919722525090134
"platform_bigtech","2026","llm_events","car_mm_spy_0_10",-0.021615661628894,0.0110976449330778,0.0547046050207097,8562,87,6,52,10,0.277612663038726
"rel_upstream_hardware","2023","llm_events","car_mm_spy_0_15",0.0323916212587275,0.0250086379431596,0.198711438831507,8562,87,5,100,20,0.275741215822515
"rel_upstream_hardware","2024","llm_events","car_mm_spy_0_15",-0.000144333791716895,0.010960423219395,0.989523755999429,8562,87,32,682,22,0.989523755999429
"rel_upstream_hardware","2025","llm_events","car_mm_spy_0_15",0.0234575476448044,0.00641599524327689,0.000440139939911739,8562,87,44,983,23,0.00238933110237801
"rel_upstream_hardware","2026","llm_events","car_mm_spy_0_15",0.0501961664636731,0.0259456857902804,0.0563190058039652,8562,87,6,138,23,0.113042753231474
"upstream_any","2023","llm_events","car_mm_spy_0_15",0.0379954091308951,0.0220979530356108,0.0891373331032118,8562,87,5,120,24,0.161296126567717
"upstream_any","2024","llm_events","car_mm_spy_0_15",0.00326684146041199,0.0104666710500478,0.755705973501331,8562,87,32,810,26,0.783186190719561
"upstream_any","2025","llm_events","car_mm_spy_0_15",0.0218345271145129,0.00646019040458731,0.00109220104684764,8562,87,44,1197,29,0.004702803170099
"upstream_any","2026","llm_events","car_mm_spy_0_15",0.0339378805762384,0.0255185397036308,0.18705770821024,8562,87,6,174,29,0.277958016324826
"strategic_any","2023","llm_events","car_mm_spy_0_15",0.0390780626347932,0.0218305193272678,0.0769628498400789,8562,87,5,133,27,0.147671248428586
"strategic_any","2024","llm_events","car_mm_spy_0_15",0.00395011255300154,0.00988534410598321,0.69044712638211,8562,87,32,886,29,0.737442705391097
"strategic_any","2025","llm_events","car_mm_spy_0_15",0.0214952060629316,0.00602442952688206,0.000590994226254435,8562,87,44,1302,32,0.0024953089552965
"strategic_any","2026","llm_events","car_mm_spy_0_15",0.0292171717397074,0.0246183935413587,0.238573602952245,8562,87,6,188,32,0.339967384206949
"downstream_any","2023","llm_events","car_mm_spy_0_15",-0.0242082986506572,0.0102702501393786,0.0206877650277583,8562,87,5,197,40,0.0380387937607169
"downstream_any","2024","llm_events","car_mm_spy_0_15",0.00191455429262736,0.00680223316909964,0.77903398117574,8562,87,32,1278,40,0.792945302268164
"downstream_any","2025","llm_events","car_mm_spy_0_15",-0.0149019653590373,0.00457919898422092,0.00162612713411056,8562,87,44,1759,40,0.00431112775089777
"downstream_any","2026","llm_events","car_mm_spy_0_15",-0.0335981866527238,0.0224360407865902,0.137922156550068,8562,87,6,240,40,0.182827044729159
"rel_downstream_deployer","2023","llm_events","car_mm_spy_0_15",-0.0212893604567452,0.00973384448855703,0.0314459890431203,8562,87,5,117,24,0.0589439291776109
"rel_downstream_deployer","2024","llm_events","car_mm_spy_0_15",-0.000613232218456342,0.00338373398717059,0.856613926423074,8562,87,32,768,24,0.864194580639208
"rel_downstream_deployer","2025","llm_events","car_mm_spy_0_15",-0.00698822093406561,0.00353347971605364,0.0511628835528331,8562,87,44,1056,24,0.0882490035107476
"rel_downstream_deployer","2026","llm_events","car_mm_spy_0_15",-0.0184077786167764,0.00611143833396936,0.00340742022395243,8562,87,6,144,24,0.0104985379873129
"rel_downstream_integrator","2023","llm_events","car_mm_spy_0_15",-0.0145443590249372,0.0233128556232755,0.534359603871565,8562,87,5,80,16,0.662141248275634
"rel_downstream_integrator","2024","llm_events","car_mm_spy_0_15",0.00338480336853284,0.00910502561744586,0.710992551500967,8562,87,32,510,16,0.800615641507955
"rel_downstream_integrator","2025","llm_events","car_mm_spy_0_15",-0.0176827681931063,0.00616477843143754,0.00518967132036413,8562,87,44,703,16,0.021129376090054
"rel_downstream_integrator","2026","llm_events","car_mm_spy_0_15",-0.0354060047276477,0.0328180091179727,0.283667212898036,8562,87,6,96,16,0.419974834680209
"rel_competitor","2023","llm_events","car_mm_spy_0_15",0.0347300652709555,0.0204009241069642,0.0922968905195983,8562,87,5,28,7,0.187701458709313
"rel_competitor","2024","llm_events","car_mm_spy_0_15",0.0105470364791413,0.00765855330548304,0.172037503471517,8562,87,32,185,7,0.26526281457067
"rel_competitor","2025","llm_events","car_mm_spy_0_15",0.00953700135372628,0.00646262892230137,0.143672342448509,8562,87,44,264,7,0.233980671987572
"rel_competitor","2026","llm_events","car_mm_spy_0_15",-0.0523319706539335,0.0133857659675201,0.000183994786840009,8562,87,6,38,7,0.00524385142494026
"platform_bigtech","2023","llm_events","car_mm_spy_0_15",0.0335112677221045,0.0205799054058998,0.10710905137552,8562,87,5,34,8,0.292883624322902
"platform_bigtech","2024","llm_events","car_mm_spy_0_15",0.00984217503305397,0.00729235470254729,0.180668222372511,8562,87,32,210,8,0.355239540719667
"platform_bigtech","2025","llm_events","car_mm_spy_0_15",0.000324604127073767,0.00665221572001443,0.961194704448691,8562,87,44,331,10,0.961194704448691
"platform_bigtech","2026","llm_events","car_mm_spy_0_15",-0.03788203137622,0.0144569438669568,0.0103841390721464,8562,87,6,52,10,0.141985991201676
"rel_upstream_hardware","2023","llm_events","car_mm_spy_0_20",0.0149346105825221,0.0237815045912576,0.531672859679459,8562,87,5,100,20,0.576903729355497
"rel_upstream_hardware","2024","llm_events","car_mm_spy_0_20",0.00122489478798744,0.0139783410291833,0.930376026821964,8562,87,32,682,22,0.93860944298853
"rel_upstream_hardware","2025","llm_events","car_mm_spy_0_20",0.0306909270442801,0.00800318678717934,0.000238802346804311,8562,87,44,983,23,0.00143281408082586
"rel_upstream_hardware","2026","llm_events","car_mm_spy_0_20",0.0436873063190838,0.0363530473824128,0.232758941889961,8562,87,6,138,23,0.308540922970413
"upstream_any","2023","llm_events","car_mm_spy_0_20",0.0236143593702705,0.0201129503246638,0.243601130574748,8562,87,5,120,24,0.338664986408796
"upstream_any","2024","llm_events","car_mm_spy_0_20",0.00521464796269426,0.013353562158078,0.697127949955216,8562,87,32,810,26,0.742734451354156
"upstream_any","2025","llm_events","car_mm_spy_0_20",0.0270706544462623,0.00789273133358735,0.000929761176131595,8562,87,44,1197,29,0.00423971096316007
"upstream_any","2026","llm_events","car_mm_spy_0_20",0.0369364366435507,0.0373053865601559,0.324897942161235,8562,87,6,174,29,0.395429213269318
"strategic_any","2023","llm_events","car_mm_spy_0_20",0.0239475888081074,0.0201573339481564,0.238090853924765,8562,87,5,133,27,0.339967384206949
"strategic_any","2024","llm_events","car_mm_spy_0_20",0.00578819552184118,0.0127448007353084,0.650856877153072,8562,87,32,886,29,0.706644609480478
"strategic_any","2025","llm_events","car_mm_spy_0_20",0.0272223466036498,0.00734945713755956,0.000374285397632437,8562,87,44,1302,32,0.00170674141320391
"strategic_any","2026","llm_events","car_mm_spy_0_20",0.0344948656730759,0.0362136912204457,0.343494485748231,8562,87,6,188,32,0.430311773354927
"downstream_any","2023","llm_events","car_mm_spy_0_20",-0.0307802148519461,0.00787330154654533,0.000184047715017052,8562,87,5,197,40,0.000806978442767076
"downstream_any","2024","llm_events","car_mm_spy_0_20",0.00180148096086673,0.00792442614990076,0.820704630898458,8562,87,32,1278,40,0.827967503738268
"downstream_any","2025","llm_events","car_mm_spy_0_20",-0.0165146153894653,0.00543656001209252,0.00315610513272814,8562,87,44,1759,40,0.00683986112584087
"downstream_any","2026","llm_events","car_mm_spy_0_20",-0.0230944787719553,0.033235551548559,0.489008221008974,8562,87,6,240,40,0.520999413037598
"rel_downstream_deployer","2023","llm_events","car_mm_spy_0_20",-0.0180293421634854,0.00827827906023644,0.0321504460887436,8562,87,5,117,24,0.0591153363567221
"rel_downstream_deployer","2024","llm_events","car_mm_spy_0_20",5.32672843582607e-05,0.00422480526686954,0.989969563649806,8562,87,32,768,24,0.989969563649806
"rel_downstream_deployer","2025","llm_events","car_mm_spy_0_20",-0.00609055834309938,0.0037426389884312,0.107322764178914,8562,87,44,1056,24,0.167599933101318
"rel_downstream_deployer","2026","llm_events","car_mm_spy_0_20",-0.0238457704418625,0.00677150299289389,0.000689249930056575,8562,87,6,144,24,0.00302042933426846
"rel_downstream_integrator","2023","llm_events","car_mm_spy_0_20",-0.0304198533540713,0.022102262875533,0.172294781026986,8562,87,5,80,16,0.321993525197974
"rel_downstream_integrator","2024","llm_events","car_mm_spy_0_20",0.00205722748109058,0.00980702743606607,0.834342754021073,8562,87,32,510,16,0.86468249053093
"rel_downstream_integrator","2025","llm_events","car_mm_spy_0_20",-0.0219487709001887,0.00695038317418855,0.00219219663883697,8562,87,44,703,16,0.0124955208413707
"rel_downstream_integrator","2026","llm_events","car_mm_spy_0_20",-0.00932687081134731,0.0517232722814661,0.857323617523512,8562,87,6,96,16,0.872632967836432
"rel_competitor","2023","llm_events","car_mm_spy_0_20",0.0353781874814131,0.0200041783614364,0.0805165813587357,8562,87,5,28,7,0.180227221702196
"rel_competitor","2024","llm_events","car_mm_spy_0_20",0.013478025175137,0.00855857853030139,0.118975055707057,8562,87,32,185,7,0.213196099002632
"rel_competitor","2025","llm_events","car_mm_spy_0_20",0.0142374422785145,0.00822575824545145,0.0870674217757443,8562,87,44,264,7,0.184667312708955
"rel_competitor","2026","llm_events","car_mm_spy_0_20",-0.0318689045544591,0.0160545317241222,0.0503269591623531,8562,87,6,38,7,0.179103334539915
"platform_bigtech","2023","llm_events","car_mm_spy_0_20",0.029942589278586,0.018946042872547,0.117683257430384,8562,87,5,34,8,0.292883624322902
"platform_bigtech","2024","llm_events","car_mm_spy_0_20",0.0125312253155754,0.00812830896858643,0.126823891854104,8562,87,32,210,8,0.301206743153497
"platform_bigtech","2025","llm_events","car_mm_spy_0_20",-0.00165446298952769,0.00798249473461742,0.83629570192105,8562,87,44,331,10,0.91670875018269
"platform_bigtech","2026","llm_events","car_mm_spy_0_20",-0.00987913835826292,0.0211811831606401,0.642100599386614,8562,87,6,52,10,0.848264558671571
"rel_upstream_hardware","2023","llm_events","car_ff3_0_20",0.0227770539269495,0.0233215245440254,0.331479917871259,8562,87,5,100,20,0.40481845736388
"rel_upstream_hardware","2024","llm_events","car_ff3_0_20",-0.00352513643482029,0.0134178485160971,0.793394788900592,8562,87,32,682,22,0.822245508496977
"rel_upstream_hardware","2025","llm_events","car_ff3_0_20",0.0344933829586235,0.00819600904583588,6.2897901654915e-05,8562,87,44,983,23,0.000478024052577354
"rel_upstream_hardware","2026","llm_events","car_ff3_0_20",0.0434192203159514,0.040882149099746,0.291182634817075,8562,87,6,138,23,0.360813264882028
"upstream_any","2023","llm_events","car_ff3_0_20",0.0347545915519076,0.0212994708534087,0.10639700123081,8562,87,5,120,24,0.183776638489582
"upstream_any","2024","llm_events","car_ff3_0_20",0.000546044275611663,0.0126072045463838,0.965553165378935,8562,87,32,810,26,0.974097883656625
"upstream_any","2025","llm_events","car_ff3_0_20",0.0316110606713417,0.00795689081603045,0.000147185579782236,8562,87,44,1197,29,0.00119851114965535
"upstream_any","2026","llm_events","car_ff3_0_20",0.0360864510746601,0.0440772925150027,0.415215669648437,8562,87,6,174,29,0.487985426184761
"strategic_any","2023","llm_events","car_ff3_0_20",0.0362660804870292,0.0216005833473137,0.0967938141693055,8562,87,5,133,27,0.17143420058421
"strategic_any","2024","llm_events","car_ff3_0_20",0.000620773635328173,0.0118277778536939,0.958264459108143,8562,87,32,886,29,0.958264459108143
"strategic_any","2025","llm_events","car_ff3_0_20",0.0317327315895074,0.00745500859832899,5.27181334710529e-05,8562,87,44,1302,32,0.000316308800826317
"strategic_any","2026","llm_events","car_ff3_0_20",0.0336365409693207,0.0428939364198634,0.435089468302437,8562,87,6,188,32,0.508368122143205
"downstream_any","2023","llm_events","car_ff3_0_20",-0.0217344123142398,0.00574609648992651,0.000286188808225384,8562,87,5,197,40,0.00112501807371358
"downstream_any","2024","llm_events","car_ff3_0_20",0.00103512198741512,0.00808516408300225,0.89842625138795,8562,87,32,1278,40,0.89842625138795
"downstream_any","2025","llm_events","car_ff3_0_20",-0.0169860109216103,0.00532971145949232,0.00200420591498618,8562,87,44,1759,40,0.00486126541081755
"downstream_any","2026","llm_events","car_ff3_0_20",-0.0235731618650278,0.0327873859704107,0.474108178460226,8562,87,6,240,40,0.509889927777979
"rel_downstream_deployer","2023","llm_events","car_ff3_0_20",-0.0221542393667349,0.00817818856427657,0.00814424923984245,8562,87,5,117,24,0.0211010093941373
"rel_downstream_deployer","2024","llm_events","car_ff3_0_20",0.0020041847394796,0.00413200820107035,0.628881999704099,8562,87,32,768,24,0.676344792134597
"rel_downstream_deployer","2025","llm_events","car_ff3_0_20",-0.00751984237625393,0.00361075365648696,0.0402559685630594,8562,87,44,1056,24,0.0717059440029495
"rel_downstream_deployer","2026","llm_events","car_ff3_0_20",-0.0231460783059202,0.0104672046410221,0.0296680514756167,8562,87,6,144,24,0.0573247096308527
"rel_downstream_integrator","2023","llm_events","car_ff3_0_20",-0.00923710021806911,0.015617498563385,0.555764864441619,8562,87,5,80,16,0.681260156412307
"rel_downstream_integrator","2024","llm_events","car_ff3_0_20",-0.00191868161949632,0.010200947683019,0.851250326404008,8562,87,32,510,16,0.872632967836432
"rel_downstream_integrator","2025","llm_events","car_ff3_0_20",-0.0208287051757296,0.00674597082128081,0.002716285658474,8562,87,44,703,16,0.0140752984120925
"rel_downstream_integrator","2026","llm_events","car_ff3_0_20",-0.0110907715859034,0.0454517423122577,0.807802691110464,8562,87,6,96,16,0.852680618394379
"rel_competitor","2023","llm_events","car_ff3_0_20",0.0502028960153515,0.0178943374517174,0.00621121178932473,8562,87,5,28,7,0.089912799875213
"rel_competitor","2024","llm_events","car_ff3_0_20",0.0100817900226808,0.00888898331260951,0.259866742838901,8562,87,32,185,7,0.299240491753886
"rel_competitor","2025","llm_events","car_ff3_0_20",0.0173711841830807,0.00800863485181129,0.0328383300119935,8562,87,44,264,7,0.179103334539915
"rel_competitor","2026","llm_events","car_ff3_0_20",-0.0316828024756846,0.0173960925307549,0.0720446283126068,8562,87,6,38,7,0.179879828348888
"platform_bigtech","2023","llm_events","car_ff3_0_20",0.0484866255156535,0.0180932440022555,0.00882657285679253,8562,87,5,34,8,0.141985991201676
"platform_bigtech","2024","llm_events","car_ff3_0_20",0.00770518748883842,0.0083301825965534,0.357568600012018,8562,87,32,210,8,0.566150283352361
"platform_bigtech","2025","llm_events","car_ff3_0_20",0.0034392838570838,0.00734693379756662,0.64087940736073,8562,87,44,331,10,0.848264558671571
"platform_bigtech","2026","llm_events","car_ff3_0_20",-0.0117598120201783,0.0269980792833743,0.664233104986852,8562,87,6,52,10,0.848264558671571
"rel_upstream_hardware","2023","llm_events","car_mm_qqq_0_20",0.0174540623545719,0.0204750450789614,0.396329191038246,8562,87,5,100,20,0.456379068468284
"rel_upstream_hardware","2024","llm_events","car_mm_qqq_0_20",-0.00437406654631596,0.0123398591401384,0.723857011261268,8562,87,32,682,22,0.757061461319124
"rel_upstream_hardware","2025","llm_events","car_mm_qqq_0_20",0.0328324257127624,0.00814728548589717,0.000120124256271355,8562,87,44,983,23,0.000760786956385247
"rel_upstream_hardware","2026","llm_events","car_mm_qqq_0_20",0.0413222513147965,0.038514862221183,0.286321369762219,8562,87,6,138,23,0.359654709352328
"upstream_any","2023","llm_events","car_mm_qqq_0_20",0.0259256426207345,0.0163060042335681,0.115516935801026,8562,87,5,120,24,0.193660745313484
"upstream_any","2024","llm_events","car_mm_qqq_0_20",0.0002684255262785,0.0116404118869134,0.981655996028774,8562,87,32,810,26,0.981655996028774
"upstream_any","2025","llm_events","car_mm_qqq_0_20",0.0294233433689438,0.00794711005471761,0.000376324036146819,8562,87,44,1197,29,0.00218139918319888
"upstream_any","2026","llm_events","car_mm_qqq_0_20",0.0351498852833929,0.0387913407068325,0.367400353087209,8562,87,6,174,29,0.440880423704651
"strategic_any","2023","llm_events","car_mm_qqq_0_20",0.026111266369451,0.0156414793162788,0.09868245201986,8562,87,5,133,27,0.17143420058421
"strategic_any","2024","llm_events","car_mm_qqq_0_20",0.00114346571275013,0.0110150293770898,0.917562160467069,8562,87,32,886,29,0.933947199046838
"strategic_any","2025","llm_events","car_mm_qqq_0_20",0.0295670981373027,0.00737823781291965,0.000130178706292056,8562,87,44,1302,32,0.000742018625864717
"strategic_any","2026","llm_events","car_mm_qqq_0_20",0.0327446279110494,0.0377493339104752,0.38812439845368,8562,87,6,188,32,0.470704057699144
"downstream_any","2023","llm_events","car_mm_qqq_0_20",-0.0300569649871405,0.0066528241377063,1.97739111529292e-05,8562,87,5,197,40,0.000107344089115901
"downstream_any","2024","llm_events","car_mm_qqq_0_20",0.00364970115057538,0.00775815978383774,0.639235980871798,8562,87,32,1278,40,0.656512629003468
"downstream_any","2025","llm_events","car_mm_qqq_0_20",-0.0166803058458864,0.00549565374558919,0.00317993543569795,8562,87,44,1759,40,0.00683986112584087
"downstream_any","2026","llm_events","car_mm_qqq_0_20",-0.0221731124129856,0.0338247337113855,0.513876683784829,8562,87,6,240,40,0.537449008729087
"rel_downstream_deployer","2023","llm_events","car_mm_qqq_0_20",-0.0183078012532047,0.00783776248149747,0.0218263664386646,8562,87,5,117,24,0.0444322459644244
"rel_downstream_deployer","2024","llm_events","car_mm_qqq_0_20",0.00238437516246367,0.00392593287361856,0.545225747256577,8562,87,32,768,24,0.620487023834388
"rel_downstream_deployer","2025","llm_events","car_mm_qqq_0_20",-0.00625746580802198,0.00378782535360707,0.102182535220958,8562,87,44,1056,24,0.16178901409985
"rel_downstream_deployer","2026","llm_events","car_mm_qqq_0_20",-0.0232143161278578,0.00736077257326718,0.00222018435207553,8562,87,6,144,24,0.00770133717526158
"rel_downstream_integrator","2023","llm_events","car_mm_qqq_0_20",-0.028791086680743,0.0192397341902238,0.138200372780732,8562,87,5,80,16,0.2917563425371
"rel_downstream_integrator","2024","llm_events","car_mm_qqq_0_20",0.00219122748416822,0.00985361053128331,0.824546806668072,8562,87,32,510,16,0.862370054680369
"rel_downstream_integrator","2025","llm_events","car_mm_qqq_0_20",-0.021987872190795,0.00685697312013598,0.00188624857016691,8562,87,44,703,16,0.0113174914210014
"rel_downstream_integrator","2026","llm_events","car_mm_qqq_0_20",-0.00853874849933022,0.0516390245605729,0.869052993628795,8562,87,6,96,16,0.876743728085687
"rel_competitor","2023","llm_events","car_mm_qqq_0_20",0.0357967563698455,0.0190114433637661,0.0630938261546164,8562,87,5,28,7,0.179103334539915
"rel_competitor","2024","llm_events","car_mm_qqq_0_20",0.0138412722429513,0.00856776627425354,0.109864242941255,8562,87,32,185,7,0.205320060578739
"rel_competitor","2025","llm_events","car_mm_qqq_0_20",0.0143953600715383,0.00823213319215522,0.0839146755292586,8562,87,44,264,7,0.183966788660298
"rel_competitor","2026","llm_events","car_mm_qqq_0_20",-0.0304332332610352,0.015826427349961,0.0577973087914851,8562,87,6,38,7,0.179103334539915
"platform_bigtech","2023","llm_events","car_mm_qqq_0_20",0.0306386111022667,0.0174290431257104,0.0823216669874287,8562,87,5,34,8,0.292883624322902
"platform_bigtech","2024","llm_events","car_mm_qqq_0_20",0.0129508764560808,0.00808868790267201,0.113019809581943,8562,87,32,210,8,0.292883624322902
"platform_bigtech","2025","llm_events","car_mm_qqq_0_20",0.000548781063002211,0.00784388921918689,0.944385635611144,8562,87,44,331,10,0.952743030616552
"platform_bigtech","2026","llm_events","car_mm_qqq_0_20",-0.00891535058320119,0.0207873270648541,0.669080114610895,8562,87,6,52,10,0.848264558671571
"rel_upstream_hardware","2023","llm_events","car_mm_soxx_0_20",0.0159995827966152,0.0115371512177498,0.169090614735123,8562,87,5,100,20,0.250341949088364
"rel_upstream_hardware","2024","llm_events","car_mm_soxx_0_20",0.00168385679830645,0.0070228317978162,0.811079959049669,8562,87,32,682,22,0.833001039023984
"rel_upstream_hardware","2025","llm_events","car_mm_soxx_0_20",0.0161624856322222,0.00632906657651394,0.0124214389033623,8562,87,44,983,23,0.0354011008745826
"rel_upstream_hardware","2026","llm_events","car_mm_soxx_0_20",0.0447086825039994,0.023128655560762,0.0565213766157369,8562,87,6,138,23,0.113042753231474
"upstream_any","2023","llm_events","car_mm_soxx_0_20",0.0251008869975847,0.00998640362522975,0.0138175940938706,8562,87,5,120,24,0.0350045717044723
"upstream_any","2024","llm_events","car_mm_soxx_0_20",0.00524962889231826,0.00727342793899393,0.472403299337778,8562,87,32,810,26,0.538539761245066
"upstream_any","2025","llm_events","car_mm_soxx_0_20",0.014191776392608,0.00645483185138659,0.0305894245480231,8562,87,44,1197,29,0.0683116404566876
"upstream_any","2026","llm_events","car_mm_soxx_0_20",0.0361901584752976,0.0251163982797033,0.15324470720434,8562,87,6,174,29,0.237072880638495
"strategic_any","2023","llm_events","car_mm_soxx_0_20",0.0255541620896932,0.0103103919668806,0.0151475674951994,8562,87,5,133,27,0.0375396237924508
"strategic_any","2024","llm_events","car_mm_soxx_0_20",0.00574523735004857,0.00706349467034338,0.418251933439332,8562,87,32,886,29,0.496674170959206
"strategic_any","2025","llm_events","car_mm_soxx_0_20",0.0150276516473949,0.00601892504724908,0.0144409020111561,8562,87,44,1302,32,0.0375269623263351
"strategic_any","2026","llm_events","car_mm_soxx_0_20",0.0326358408655811,0.02487108847329,0.192944302201849,8562,87,6,188,32,0.298122648032663
"downstream_any","2023","llm_events","car_mm_soxx_0_20",-0.0270714045041759,0.00753678453019511,0.00054582993896819,8562,87,5,197,40,0.00207069855722359
"downstream_any","2024","llm_events","car_mm_soxx_0_20",0.00364788651578131,0.00662586399670926,0.583367720981641,8562,87,32,1278,40,0.6045810926537
"downstream_any","2025","llm_events","car_mm_soxx_0_20",-0.0128125088573772,0.00558293503221876,0.0241713558674832,8562,87,44,1759,40,0.0430552276389544
"downstream_any","2026","llm_events","car_mm_soxx_0_20",-0.0278977552557686,0.0279086160062236,0.320303200585274,8562,87,6,240,40,0.361530345215062
"rel_downstream_deployer","2023","llm_events","car_mm_soxx_0_20",-0.0172249149223641,0.00716395967772525,0.0183461290858805,8562,87,5,117,24,0.0402203599190458
"rel_downstream_deployer","2024","llm_events","car_mm_soxx_0_20",0.000715889892378826,0.00265303518398184,0.787931263758563,8562,87,32,768,24,0.809226703319605
"rel_downstream_deployer","2025","llm_events","car_mm_soxx_0_20",-0.00155011920806668,0.00363840091376444,0.671140149528017,8562,87,44,1056,24,0.70192639491921
"rel_downstream_deployer","2026","llm_events","car_mm_soxx_0_20",-0.0242816234300878,0.00418468560535465,1.06466705889873e-07,8562,87,6,144,24,1.73388635306365e-06
"rel_downstream_integrator","2023","llm_events","car_mm_soxx_0_20",-0.0249641240551093,0.0208210621835213,0.233827355911201,8562,87,5,80,16,0.367466479102097
"rel_downstream_integrator","2024","llm_events","car_mm_soxx_0_20",0.00457871030925661,0.00981940494850246,0.642185448957254,8562,87,32,510,16,0.73209141181127
"rel_downstream_integrator","2025","llm_events","car_mm_soxx_0_20",-0.0214187322583923,0.00708650049694508,0.0033029857161017,8562,87,44,703,16,0.0156891821514831
"rel_downstream_integrator","2026","llm_events","car_mm_soxx_0_20",-0.017188914684599,0.0475200160050816,0.718448905402036,8562,87,6,96,16,0.800615641507955
"rel_competitor","2023","llm_events","car_mm_soxx_0_20",0.0393412998725901,0.0212504636357558,0.0675565209229504,8562,87,5,28,7,0.179103334539915
"rel_competitor","2024","llm_events","car_mm_soxx_0_20",0.0133132169075888,0.00864427834682382,0.127202935553018,8562,87,32,185,7,0.214561771443471
"rel_competitor","2025","llm_events","car_mm_soxx_0_20",0.0145304978772828,0.00886904885814573,0.105004996726311,8562,87,44,264,7,0.199509493779991
"rel_competitor","2026","llm_events","car_mm_soxx_0_20",-0.0379404022525858,0.0196232505947498,0.0564715660306076,8562,87,6,38,7,0.179103334539915
"platform_bigtech","2023","llm_events","car_mm_soxx_0_20",0.0354840788924917,0.0200794775597351,0.0807453379825896,8562,87,5,34,8,0.292883624322902
"platform_bigtech","2024","llm_events","car_mm_soxx_0_20",0.0128682754390737,0.00794688163702278,0.109047333561929,8562,87,32,210,8,0.292883624322902
"platform_bigtech","2025","llm_events","car_mm_soxx_0_20",-0.000731512392166789,0.00828347881280285,0.929835764612045,8562,87,44,331,10,0.952743030616552
"platform_bigtech","2026","llm_events","car_mm_soxx_0_20",-0.0140861007863738,0.0214970142408674,0.514050319746402,8562,87,6,52,10,0.723478227791232
